key_id,tournament_id,tournament_name,world_cup_year,match_id,match_name,stage_name,group_name,group_stage,knockout_stage,replayed,replay,match_date,match_time,stadium_id,stadium_name,city_name,country_name,home_team_id,home_team_name,home_team_code,away_team_id,away_team_name,away_team_code,home_team_score,away_team_score,goal_difference,total_goals,extra_time,penalty_shootout,home_team_score_penalties,away_team_score_penalties,result,result_name,result_label,home_team_win,away_team_win,draw,home_historical_matches,home_historical_wins,home_historical_draws,home_historical_losses,home_historical_goals_for,home_historical_goals_against,home_historical_goal_diff,home_historical_points,home_world_cups_played_before,home_win_rate_before,home_draw_rate_before,home_loss_rate_before,home_avg_goals_for_before,home_avg_goals_against_before,home_points_per_match_before,home_last5_avg_goals_for,home_last5_avg_goals_against,home_last5_win_rate,away_historical_matches,away_historical_wins,away_historical_draws,away_historical_losses,away_historical_goals_for,away_historical_goals_against,away_historical_goal_diff,away_historical_points,away_world_cups_played_before,away_win_rate_before,away_draw_rate_before,away_loss_rate_before,away_avg_goals_for_before,away_avg_goals_against_before,away_points_per_match_before,away_last5_avg_goals_for,away_last5_avg_goals_against,away_last5_win_rate,home_vs_away_h2h_matches_before,home_h2h_wins_before,away_h2h_wins_before,h2h_draws_before
183,WC-1966,1966 FIFA World Cup,1966,M-1966-15,Soviet Union v Italy,group stage,Group 4,1,0,0,0,1966-07-16,15:00,S-035,Roker Park,Sunderland,England,T-70,Soviet Union,SUN,T-39,Italy,ITA,1,0,1,1,0,0,0,0,home team win,home_win,2,1,0,0,10,5,2,3,17,13,4,17,3,0.5,0.2,0.3,1.7,1.3,1.7,2.4,1.4,0.6,18,12,2,4,38,20,18,38,6,0.6666666666666666,0.1111111111111111,0.2222222222222222,2.111111111111111,1.1111111111111112,2.111111111111111,1.2,1.2,0.4,0,0,0,0
184,WC-1966,1966 FIFA World Cup,1966,M-1966-16,England v Mexico,group stage,Group 1,1,0,0,0,1966-07-16,19:30,S-030,Wembley Stadium,London,England,T-27,England,ENG,T-44,Mexico,MEX,2,0,2,2,0,0,0,0,home team win,home_win,2,1,0,0,15,3,6,6,19,21,-2,15,5,0.2,0.4,0.4,1.2666666666666666,1.4,1.0,1.0,1.2,0.2,15,1,2,12,13,44,-31,5,6,0.0666666666666666,0.1333333333333333,0.8,0.8666666666666667,2.933333333333333,0.3333333333333333,0.8,1.8,0.2,0,0,0,0
185,WC-1966,1966 FIFA World Cup,1966,M-1966-17,Mexico v Uruguay,group stage,Group 1,1,0,0,0,1966-07-19,16:30,S-030,Wembley Stadium,London,England,T-44,Mexico,MEX,T-81,Uruguay,URY,0,0,0,0,0,0,0,0,draw,draw,1,0,0,1,16,1,2,13,13,46,-33,5,6,0.0625,0.125,0.8125,0.8125,2.875,0.3125,0.8,1.4,0.2,18,12,2,4,52,24,28,38,5,0.6666666666666666,0.1111111111111111,0.2222222222222222,2.888888888888889,1.3333333333333333,2.111111111111111,1.2,1.4,0.4,0,0,0,0
186,WC-1966,1966 FIFA World Cup,1966,M-1966-18,Argentina v Switzerland,group stage,Group 2,1,0,0,0,1966-07-19,19:30,S-034,Hillsborough Stadium,Sheffield,England,T-03,Argentina,ARG,T-73,Switzerland,CHE,2,0,2,2,0,0,0,0,home team win,home_win,2,1,0,0,14,7,2,5,29,26,3,23,5,0.5,0.1428571428571428,0.3571428571428571,2.071428571428572,1.8571428571428568,1.6428571428571428,0.8,0.8,0.4,17,5,2,10,28,42,-14,17,6,0.2941176470588235,0.1176470588235294,0.5882352941176471,1.6470588235294117,2.4705882352941178,1.0,0.6,3.0,0.0,0,0,0,0
187,WC-1966,1966 FIFA World Cup,1966,M-1966-19,Portugal v Brazil,group stage,Group 3,1,0,0,0,1966-07-19,19:30,S-029,Goodison Park,Liverpool,England,T-56,Portugal,PRT,T-09,Brazil,BRA,3,1,2,4,0,0,0,0,home team win,home_win,2,1,0,0,2,2,0,0,6,1,5,6,1,1.0,0.0,0.0,3.0,0.5,3.0,3.0,0.5,1.0,31,20,5,6,83,39,44,65,8,0.6451612903225806,0.1612903225806451,0.1935483870967742,2.677419354838709,1.2580645161290325,2.096774193548387,2.6,1.4,0.8,0,0,0,0
188,WC-1966,1966 FIFA World Cup,1966,M-1966-20,North Korea v Italy,group stage,Group 4,1,0,0,0,1966-07-19,19:30,S-033,Ayresome Park,Middlesbrough,England,T-49,North Korea,PRK,T-39,Italy,ITA,1,0,1,1,0,0,0,0,home team win,home_win,2,1,0,0,2,0,1,1,1,4,-3,1,1,0.0,0.5,0.5,0.5,2.0,0.5,0.5,2.0,0.0,19,12,2,5,38,21,17,38,6,0.631578947368421,0.1052631578947368,0.2631578947368421,2.0,1.105263157894737,2.0,1.0,0.6,0.4,0,0,0,0
189,WC-1966,1966 FIFA World Cup,1966,M-1966-21,England v France,group stage,Group 1,1,0,0,0,1966-07-20,19:30,S-030,Wembley Stadium,London,England,T-27,England,ENG,T-28,France,FRA,2,0,2,2,0,0,0,0,home team win,home_win,2,1,0,0,16,4,6,6,21,21,0,18,5,0.25,0.375,0.375,1.3125,1.3125,1.125,1.2,0.8,0.4,16,7,1,8,38,31,7,22,6,0.4375,0.0625,0.5,2.375,1.9375,1.375,2.8,2.2,0.4,0,0,0,0
190,WC-1966,1966 FIFA World Cup,1966,M-1966-22,West Germany v Spain,group stage,Group 2,1,0,0,0,1966-07-20,19:30,S-028,Villa Park,Birmingham,England,T-83,West Germany,DEU,T-71,Spain,ESP,2,1,1,3,0,0,0,0,home team win,home_win,2,1,0,0,18,10,4,4,46,30,16,34,4,0.5555555555555556,0.2222222222222222,0.2222222222222222,2.555555555555556,1.6666666666666667,1.8888888888888888,1.8,0.4,0.6,14,6,2,6,19,21,-2,20,4,0.4285714285714285,0.1428571428571428,0.4285714285714285,1.3571428571428572,1.5,1.4285714285714286,1.0,1.2,0.4,0,0,0,0
191,WC-1966,1966 FIFA World Cup,1966,M-1966-23,Hungary v Bulgaria,group stage,Group 3,1,0,0,0,1966-07-20,19:30,S-032,Old Trafford,Manchester,England,T-34,Hungary,HUN,T-10,Bulgaria,BGR,3,1,2,4,0,0,0,0,home team win,home_win,2,1,0,0,21,12,2,7,66,31,35,38,6,0.5714285714285714,0.0952380952380952,0.3333333333333333,3.142857142857143,1.4761904761904765,1.809523809523809,2.0,1.2,0.4,5,0,1,4,1,12,-11,1,2,0.0,0.2,0.8,0.2,2.4,0.2,0.2,2.4,0.0,1,1,0,0
192,WC-1966,1966 FIFA World Cup,1966,M-1966-24,Soviet Union v Chile,group stage,Group 4,1,0,0,0,1966-07-20,19:30,S-035,Roker Park,Sunderland,England,T-70,Soviet Union,SUN,T-13,Chile,CHL,2,1,1,3,0,0,0,0,home team win,home_win,2,1,0,0,11,6,2,3,18,13,5,20,3,0.5454545454545454,0.1818181818181818,0.2727272727272727,1.6363636363636365,1.181818181818182,1.818181818181818,2.2,1.4,0.6,14,7,1,6,21,20,1,22,4,0.5,0.0714285714285714,0.4285714285714285,1.5,1.4285714285714286,1.5714285714285714,1.2,1.6,0.4,1,0,1,0
193,WC-1966,1966 FIFA World Cup,1966,M-1966-25,England v Argentina,quarter-finals,not applicable,0,1,0,0,1966-07-23,15:00,S-030,Wembley Stadium,London,England,T-27,England,ENG,T-03,Argentina,ARG,1,0,1,1,0,0,0,0,home team win,home_win,2,1,0,0,17,5,6,6,23,21,2,21,5,0.2941176470588235,0.3529411764705882,0.3529411764705882,1.3529411764705883,1.2352941176470589,1.2352941176470589,1.0,0.6,0.4,15,8,2,5,31,26,5,26,5,0.5333333333333333,0.1333333333333333,0.3333333333333333,2.066666666666667,1.7333333333333334,1.7333333333333334,1.0,0.8,0.4,1,1,0,0
194,WC-1966,1966 FIFA World Cup,1966,M-1966-26,Portugal v North Korea,quarter-finals,not applicable,0,1,0,0,1966-07-23,15:00,S-029,Goodison Park,Liverpool,England,T-56,Portugal,PRT,T-49,North Korea,PRK,5,3,2,8,0,0,0,0,home team win,home_win,2,1,0,0,3,3,0,0,9,2,7,9,1,1.0,0.0,0.0,3.0,0.6666666666666666,3.0,3.0,0.6666666666666666,1.0,3,1,1,1,2,4,-2,4,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,1.3333333333333333,1.3333333333333333,0.6666666666666666,1.3333333333333333,0.3333333333333333,0,0,0,0
195,WC-1966,1966 FIFA World Cup,1966,M-1966-27,Soviet Union v Hungary,quarter-finals,not applicable,0,1,0,0,1966-07-23,15:00,S-035,Roker Park,Sunderland,England,T-70,Soviet Union,SUN,T-34,Hungary,HUN,2,1,1,3,0,0,0,0,home team win,home_win,2,1,0,0,12,7,2,3,20,14,6,23,3,0.5833333333333334,0.1666666666666666,0.25,1.6666666666666667,1.1666666666666667,1.9166666666666667,1.8,0.8,0.8,22,13,2,7,69,32,37,41,6,0.5909090909090909,0.0909090909090909,0.3181818181818182,3.136363636363636,1.4545454545454546,1.8636363636363635,1.4,1.2,0.4,0,0,0,0
196,WC-1966,1966 FIFA World Cup,1966,M-1966-28,West Germany v Uruguay,quarter-finals,not applicable,0,1,0,0,1966-07-23,15:00,S-034,Hillsborough Stadium,Sheffield,England,T-83,West Germany,DEU,T-81,Uruguay,URY,4,0,4,4,0,0,0,0,home team win,home_win,2,1,0,0,19,11,4,4,48,31,17,37,4,0.5789473684210527,0.2105263157894736,0.2105263157894736,2.526315789473684,1.631578947368421,1.947368421052632,1.8,0.4,0.6,19,12,3,4,52,24,28,39,5,0.631578947368421,0.1578947368421052,0.2105263157894736,2.736842105263158,1.263157894736842,2.0526315789473686,0.8,1.2,0.2,0,0,0,0
197,WC-1966,1966 FIFA World Cup,1966,M-1966-29,West Germany v Soviet Union,semi-finals,not applicable,0,1,0,0,1966-07-25,19:30,S-029,Goodison Park,Liverpool,England,T-83,West Germany,DEU,T-70,Soviet Union,SUN,2,1,1,3,0,0,0,0,home team win,home_win,2,1,0,0,20,12,4,4,52,31,21,40,4,0.6,0.2,0.2,2.6,1.55,2.0,2.2,0.4,0.6,13,8,2,3,22,15,7,26,3,0.6153846153846154,0.1538461538461538,0.2307692307692307,1.6923076923076923,1.1538461538461535,2.0,1.8,0.8,0.8,0,0,0,0
198,WC-1966,1966 FIFA World Cup,1966,M-1966-30,England v Portugal,semi-finals,not applicable,0,1,0,0,1966-07-26,19:30,S-030,Wembley Stadium,London,England,T-27,England,ENG,T-56,Portugal,PRT,2,1,1,3,0,0,0,0,home team win,home_win,2,1,0,0,18,6,6,6,24,21,3,24,5,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.1666666666666667,1.3333333333333333,1.2,0.6,0.6,4,4,0,0,14,5,9,12,1,1.0,0.0,0.0,3.5,1.25,3.0,3.5,1.25,1.0,0,0,0,0
199,WC-1966,1966 FIFA World Cup,1966,M-1966-31,Portugal v Soviet Union,third-place match,not applicable,0,1,0,0,1966-07-28,19:30,S-030,Wembley Stadium,London,England,T-56,Portugal,PRT,T-70,Soviet Union,SUN,2,1,1,3,0,0,0,0,home team win,home_win,2,1,0,0,5,4,0,1,15,7,8,12,1,0.8,0.0,0.2,3.0,1.4,2.4,3.0,1.4,0.8,14,8,2,4,23,17,6,26,3,0.5714285714285714,0.1428571428571428,0.2857142857142857,1.6428571428571428,1.2142857142857142,1.8571428571428568,1.8,0.8,0.8,0,0,0,0
200,WC-1966,1966 FIFA World Cup,1966,M-1966-32,England v West Germany,final,not applicable,0,1,0,0,1966-07-30,15:00,S-030,Wembley Stadium,London,England,T-27,England,ENG,T-83,West Germany,DEU,4,2,2,6,1,0,0,0,home team win,home_win,2,1,0,0,19,7,6,6,26,22,4,27,5,0.3684210526315789,0.3157894736842105,0.3157894736842105,1.368421052631579,1.1578947368421053,1.4210526315789471,1.4,0.2,0.8,21,13,4,4,54,32,22,43,4,0.6190476190476191,0.1904761904761904,0.1904761904761904,2.571428571428572,1.5238095238095235,2.0476190476190474,2.6,0.4,0.8,0,0,0,0
201,WC-1970,1970 FIFA World Cup,1970,M-1970-01,Mexico v Soviet Union,group stage,Group 1,1,0,0,0,1970-05-31,12:00,S-099,Estadio Azteca,Mexico City,Mexico,T-44,Mexico,MEX,T-70,Soviet Union,SUN,0,0,0,0,0,0,0,0,draw,draw,1,0,0,1,17,1,3,13,13,46,-33,6,6,0.0588235294117647,0.1764705882352941,0.7647058823529411,0.7647058823529411,2.7058823529411766,0.3529411764705882,0.8,1.0,0.2,15,8,2,5,24,19,5,26,3,0.5333333333333333,0.1333333333333333,0.3333333333333333,1.6,1.2666666666666666,1.7333333333333334,1.4,1.2,0.6,0,0,0,0
202,WC-1970,1970 FIFA World Cup,1970,M-1970-02,Uruguay v Israel,group stage,Group 2,1,0,0,0,1970-06-02,16:00,S-104,Estadio Cuauhtémoc,Puebla,Mexico,T-81,Uruguay,URY,T-38,Israel,ISR,2,0,2,2,0,0,0,0,home team win,home_win,2,1,0,0,20,12,3,5,52,28,24,39,5,0.6,0.15,0.25,2.6,1.4,1.95,0.6,1.4,0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
203,WC-1970,1970 FIFA World Cup,1970,M-1970-03,England v Romania,group stage,Group 3,1,0,0,0,1970-06-02,16:00,S-095,Estadio Jalisco,Guadalajara,Mexico,T-27,England,ENG,T-59,Romania,ROU,1,0,1,1,0,0,0,0,home team win,home_win,2,1,0,0,20,8,6,6,30,24,6,30,5,0.4,0.3,0.3,1.5,1.2,1.5,2.2,0.6,1.0,5,1,1,3,8,12,-4,4,3,0.2,0.2,0.6,1.6,2.4,0.8,1.6,2.4,0.2,0,0,0,0
204,WC-1970,1970 FIFA World Cup,1970,M-1970-04,Peru v Bulgaria,group stage,Group 4,1,0,0,0,1970-06-02,16:00,S-098,Estadio Nou Camp,León,Mexico,T-54,Peru,PER,T-10,Bulgaria,BGR,3,2,1,5,0,0,0,0,home team win,home_win,2,1,0,0,2,0,0,2,1,4,-3,0,1,0.0,0.0,1.0,0.5,2.0,0.0,0.5,2.0,0.0,6,0,1,5,2,15,-13,1,2,0.0,0.1666666666666666,0.8333333333333334,0.3333333333333333,2.5,0.1666666666666666,0.4,2.8,0.0,0,0,0,0
205,WC-1970,1970 FIFA World Cup,1970,M-1970-05,Belgium v El Salvador,group stage,Group 1,1,0,0,0,1970-06-03,16:00,S-099,Estadio Azteca,Mexico City,Mexico,T-06,Belgium,BEL,T-26,El Salvador,SLV,3,0,3,3,0,0,0,0,home team win,home_win,2,1,0,0,6,0,1,5,8,20,-12,1,4,0.0,0.1666666666666666,0.8333333333333334,1.3333333333333333,3.333333333333333,0.1666666666666666,1.6,3.4,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
206,WC-1970,1970 FIFA World Cup,1970,M-1970-06,Italy v Sweden,group stage,Group 2,1,0,0,0,1970-06-03,16:00,S-106,La Bombonera,Toluca,Mexico,T-39,Italy,ITA,T-72,Sweden,SWE,1,0,1,1,0,0,0,0,home team win,home_win,2,1,0,0,20,12,2,6,38,22,16,38,6,0.6,0.1,0.3,1.9,1.1,1.9,1.0,0.8,0.4,16,8,2,6,38,35,3,26,4,0.5,0.125,0.375,2.375,2.1875,1.625,1.8,1.4,0.6,1,0,1,0
207,WC-1970,1970 FIFA World Cup,1970,M-1970-07,Brazil v Czechoslovakia,group stage,Group 3,1,0,0,0,1970-06-03,16:00,S-095,Estadio Jalisco,Guadalajara,Mexico,T-09,Brazil,BRA,T-20,Czechoslovakia,CSK,4,1,3,5,0,0,0,0,home team win,home_win,2,1,0,0,32,20,5,7,84,42,42,65,8,0.625,0.15625,0.21875,2.625,1.3125,2.03125,2.2,1.8,0.6,19,8,3,8,30,29,1,27,5,0.4210526315789473,0.1578947368421052,0.4210526315789473,1.5789473684210529,1.5263157894736843,1.4210526315789471,1.2,1.4,0.4,4,2,0,2
208,WC-1970,1970 FIFA World Cup,1970,M-1970-08,West Germany v Morocco,group stage,Group 4,1,0,0,0,1970-06-03,16:00,S-098,Estadio Nou Camp,León,Mexico,T-83,West Germany,DEU,T-45,Morocco,MAR,2,1,1,3,0,0,0,0,home team win,home_win,2,1,0,0,22,13,4,5,56,36,20,43,4,0.5909090909090909,0.1818181818181818,0.2272727272727272,2.5454545454545454,1.6363636363636365,1.9545454545454544,2.0,1.2,0.6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
209,WC-1970,1970 FIFA World Cup,1970,M-1970-09,Soviet Union v Belgium,group stage,Group 1,1,0,0,0,1970-06-06,16:00,S-099,Estadio Azteca,Mexico City,Mexico,T-70,Soviet Union,SUN,T-06,Belgium,BEL,4,1,3,5,0,0,0,0,home team win,home_win,2,1,0,0,16,8,3,5,24,19,5,27,4,0.5,0.1875,0.3125,1.5,1.1875,1.6875,1.2,1.2,0.4,7,1,1,5,11,20,-9,4,5,0.1428571428571428,0.1428571428571428,0.7142857142857143,1.5714285714285714,2.857142857142857,0.5714285714285714,2.2,3.2,0.2,0,0,0,0
210,WC-1970,1970 FIFA World Cup,1970,M-1970-10,Uruguay v Italy,group stage,Group 2,1,0,0,0,1970-06-06,16:00,S-104,Estadio Cuauhtémoc,Puebla,Mexico,T-81,Uruguay,URY,T-39,Italy,ITA,0,0,0,0,0,0,0,0,draw,draw,1,0,0,1,21,13,3,5,54,28,26,42,6,0.6190476190476191,0.1428571428571428,0.238095238095238,2.571428571428572,1.3333333333333333,2.0,0.8,1.0,0.4,21,13,2,6,39,22,17,41,7,0.6190476190476191,0.0952380952380952,0.2857142857142857,1.8571428571428568,1.0476190476190477,1.9523809523809523,1.2,0.4,0.6,0,0,0,0
211,WC-1970,1970 FIFA World Cup,1970,M-1970-11,Romania v Czechoslovakia,group stage,Group 3,1,0,0,0,1970-06-06,16:00,S-095,Estadio Jalisco,Guadalajara,Mexico,T-59,Romania,ROU,T-20,Czechoslovakia,CSK,2,1,1,3,0,0,0,0,home team win,home_win,2,1,0,0,6,1,1,4,8,13,-5,4,4,0.1666666666666666,0.1666666666666666,0.6666666666666666,1.3333333333333333,2.1666666666666665,0.6666666666666666,1.0,2.4,0.0,20,8,3,9,31,33,-2,27,6,0.4,0.15,0.45,1.55,1.65,1.35,1.4,2.2,0.4,1,0,1,0
212,WC-1970,1970 FIFA World Cup,1970,M-1970-12,Peru v Morocco,group stage,Group 4,1,0,0,0,1970-06-06,16:00,S-098,Estadio Nou Camp,León,Mexico,T-54,Peru,PER,T-45,Morocco,MAR,3,0,3,3,0,0,0,0,home team win,home_win,2,1,0,0,3,1,0,2,4,6,-2,3,2,0.3333333333333333,0.0,0.6666666666666666,1.3333333333333333,2.0,1.0,1.3333333333333333,2.0,0.3333333333333333,1,0,0,1,1,2,-1,0,1,0.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,0,0,0,0
213,WC-1970,1970 FIFA World Cup,1970,M-1970-13,Mexico v El Salvador,group stage,Group 1,1,0,0,0,1970-06-07,12:00,S-099,Estadio Azteca,Mexico City,Mexico,T-44,Mexico,MEX,T-26,El Salvador,SLV,4,0,4,4,0,0,0,0,home team win,home_win,2,1,0,0,18,1,4,13,13,46,-33,7,7,0.0555555555555555,0.2222222222222222,0.7222222222222222,0.7222222222222222,2.555555555555556,0.3888888888888889,0.8,0.8,0.2,1,0,0,1,0,3,-3,0,1,0.0,0.0,1.0,0.0,3.0,0.0,0.0,3.0,0.0,0,0,0,0
214,WC-1970,1970 FIFA World Cup,1970,M-1970-14,Sweden v Israel,group stage,Group 2,1,0,0,0,1970-06-07,12:00,S-106,La Bombonera,Toluca,Mexico,T-72,Sweden,SWE,T-38,Israel,ISR,1,1,0,2,0,0,0,0,draw,draw,1,0,0,1,17,8,2,7,38,36,2,26,5,0.4705882352941176,0.1176470588235294,0.4117647058823529,2.235294117647059,2.117647058823529,1.5294117647058822,1.4,1.4,0.4,1,0,0,1,0,2,-2,0,1,0.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0,0,0,0
215,WC-1970,1970 FIFA World Cup,1970,M-1970-15,Brazil v England,group stage,Group 3,1,0,0,0,1970-06-07,12:00,S-095,Estadio Jalisco,Guadalajara,Mexico,T-09,Brazil,BRA,T-27,England,ENG,1,0,1,1,0,0,0,0,home team win,home_win,2,1,0,0,33,21,5,7,88,43,45,68,9,0.6363636363636364,0.1515151515151515,0.2121212121212121,2.6666666666666665,1.303030303030303,2.060606060606061,2.2,1.6,0.6,21,9,6,6,31,24,7,33,6,0.4285714285714285,0.2857142857142857,0.2857142857142857,1.4761904761904765,1.1428571428571428,1.5714285714285714,2.0,0.6,1.0,2,1,0,1
216,WC-1970,1970 FIFA World Cup,1970,M-1970-16,West Germany v Bulgaria,group stage,Group 4,1,0,0,0,1970-06-07,12:00,S-098,Estadio Nou Camp,León,Mexico,T-83,West Germany,DEU,T-10,Bulgaria,BGR,5,2,3,7,0,0,0,0,home team win,home_win,2,1,0,0,23,14,4,5,58,37,21,46,5,0.6086956521739131,0.1739130434782608,0.217391304347826,2.5217391304347827,1.608695652173913,2.0,2.4,1.4,0.8,7,0,1,6,4,18,-14,1,3,0.0,0.1428571428571428,0.8571428571428571,0.5714285714285714,2.571428571428572,0.1428571428571428,0.6,2.2,0.0,0,0,0,0
217,WC-1970,1970 FIFA World Cup,1970,M-1970-17,Soviet Union v El Salvador,group stage,Group 1,1,0,0,0,1970-06-10,16:00,S-099,Estadio Azteca,Mexico City,Mexico,T-70,Soviet Union,SUN,T-26,El Salvador,SLV,2,0,2,2,0,0,0,0,home team win,home_win,2,1,0,0,17,9,3,5,28,20,8,30,4,0.5294117647058824,0.1764705882352941,0.2941176470588235,1.6470588235294117,1.1764705882352942,1.7647058823529411,1.6,1.2,0.4,2,0,0,2,0,7,-7,0,1,0.0,0.0,1.0,0.0,3.5,0.0,0.0,3.5,0.0,0,0,0,0
218,WC-1970,1970 FIFA World Cup,1970,M-1970-18,Sweden v Uruguay,group stage,Group 2,1,0,0,0,1970-06-10,16:00,S-104,Estadio Cuauhtémoc,Puebla,Mexico,T-72,Sweden,SWE,T-81,Uruguay,URY,1,0,1,1,0,0,0,0,home team win,home_win,2,1,0,0,18,8,3,7,39,37,2,27,5,0.4444444444444444,0.1666666666666666,0.3888888888888889,2.1666666666666665,2.055555555555556,1.5,1.6,1.6,0.4,22,13,4,5,54,28,26,43,6,0.5909090909090909,0.1818181818181818,0.2272727272727272,2.4545454545454546,1.2727272727272727,1.9545454545454544,0.8,1.0,0.4,1,0,1,0
219,WC-1970,1970 FIFA World Cup,1970,M-1970-19,Brazil v Romania,group stage,Group 3,1,0,0,0,1970-06-10,16:00,S-095,Estadio Jalisco,Guadalajara,Mexico,T-09,Brazil,BRA,T-59,Romania,ROU,3,2,1,5,0,0,0,0,home team win,home_win,2,1,0,0,34,22,5,7,89,43,46,71,9,0.6470588235294118,0.1470588235294117,0.2058823529411764,2.617647058823529,1.2647058823529411,2.088235294117647,1.8,1.4,0.6,7,2,1,4,10,14,-4,7,4,0.2857142857142857,0.1428571428571428,0.5714285714285714,1.4285714285714286,2.0,1.0,1.4,1.8,0.2,0,0,0,0
220,WC-1970,1970 FIFA World Cup,1970,M-1970-20,West Germany v Peru,group stage,Group 4,1,0,0,0,1970-06-10,16:00,S-098,Estadio Nou Camp,León,Mexico,T-83,West Germany,DEU,T-54,Peru,PER,3,1,2,4,0,0,0,0,home team win,home_win,2,1,0,0,24,15,4,5,63,39,24,49,5,0.625,0.1666666666666666,0.2083333333333333,2.625,1.625,2.0416666666666665,3.0,1.6,0.8,4,2,0,2,7,6,1,6,2,0.5,0.0,0.5,1.75,1.5,1.5,1.75,1.5,0.5,0,0,0,0
221,WC-1970,1970 FIFA World Cup,1970,M-1970-21,Mexico v Belgium,group stage,Group 1,1,0,0,0,1970-06-11,16:00,S-099,Estadio Azteca,Mexico City,Mexico,T-44,Mexico,MEX,T-06,Belgium,BEL,1,0,1,1,0,0,0,0,home team win,home_win,2,1,0,0,19,2,4,13,17,46,-29,10,7,0.1052631578947368,0.2105263157894736,0.6842105263157895,0.8947368421052632,2.421052631578948,0.5263157894736842,1.0,0.6,0.2,8,1,1,6,12,24,-12,4,5,0.125,0.125,0.75,1.5,3.0,0.5,2.0,3.0,0.2,0,0,0,0
222,WC-1970,1970 FIFA World Cup,1970,M-1970-22,Italy v Israel,group stage,Group 2,1,0,0,0,1970-06-11,16:00,S-106,La Bombonera,Toluca,Mexico,T-39,Italy,ITA,T-38,Israel,ISR,0,0,0,0,0,0,0,0,draw,draw,1,0,0,1,22,13,3,6,39,22,17,42,7,0.5909090909090909,0.1363636363636363,0.2727272727272727,1.7727272727272727,1.0,1.9090909090909087,0.6,0.4,0.4,2,0,1,1,1,3,-2,1,1,0.0,0.5,0.5,0.5,1.5,0.5,0.5,1.5,0.0,0,0,0,0
223,WC-1970,1970 FIFA World Cup,1970,M-1970-23,England v Czechoslovakia,group stage,Group 3,1,0,0,0,1970-06-11,16:00,S-095,Estadio Jalisco,Guadalajara,Mexico,T-27,England,ENG,T-20,Czechoslovakia,CSK,1,0,1,1,0,0,0,0,home team win,home_win,2,1,0,0,22,9,6,7,31,25,6,33,6,0.4090909090909091,0.2727272727272727,0.3181818181818182,1.4090909090909092,1.1363636363636365,1.5,1.6,0.8,0.8,21,8,3,10,32,35,-3,27,6,0.3809523809523809,0.1428571428571428,0.4761904761904761,1.5238095238095235,1.6666666666666667,1.2857142857142858,1.4,2.0,0.4,0,0,0,0
224,WC-1970,1970 FIFA World Cup,1970,M-1970-24,Bulgaria v Morocco,group stage,Group 4,1,0,0,0,1970-06-11,16:00,S-098,Estadio Nou Camp,León,Mexico,T-10,Bulgaria,BGR,T-45,Morocco,MAR,1,1,0,2,0,0,0,0,draw,draw,1,0,0,1,8,0,1,7,6,23,-17,1,3,0.0,0.125,0.875,0.75,2.875,0.125,1.0,3.2,0.0,2,0,0,2,1,5,-4,0,1,0.0,0.0,1.0,0.5,2.5,0.0,0.5,2.5,0.0,0,0,0,0
225,WC-1970,1970 FIFA World Cup,1970,M-1970-25,Brazil v Peru,quarter-finals,not applicable,0,1,0,0,1970-06-14,12:00,S-095,Estadio Jalisco,Guadalajara,Mexico,T-09,Brazil,BRA,T-54,Peru,PER,4,2,2,6,0,0,0,0,home team win,home_win,2,1,0,0,35,23,5,7,92,45,47,74,9,0.6571428571428571,0.1428571428571428,0.2,2.628571428571429,1.2857142857142858,2.1142857142857143,2.0,1.8,0.6,5,2,0,3,8,9,-1,6,2,0.4,0.0,0.6,1.6,1.8,1.2,1.6,1.8,0.4,0,0,0,0
226,WC-1970,1970 FIFA World Cup,1970,M-1970-26,Italy v Mexico,quarter-finals,not applicable,0,1,0,0,1970-06-14,12:00,S-106,La Bombonera,Toluca,Mexico,T-39,Italy,ITA,T-44,Mexico,MEX,4,1,3,5,0,0,0,0,home team win,home_win,2,1,0,0,23,13,4,6,39,22,17,43,7,0.5652173913043478,0.1739130434782608,0.2608695652173913,1.6956521739130437,0.9565217391304348,1.8695652173913044,0.2,0.4,0.2,20,3,4,13,18,46,-28,13,7,0.15,0.2,0.65,0.9,2.3,0.65,1.0,0.4,0.4,0,0,0,0
