key_id,tournament_id,tournament_name,world_cup_year,match_id,match_name,stage_name,group_name,group_stage,knockout_stage,replayed,replay,match_date,match_time,stadium_id,stadium_name,city_name,country_name,home_team_id,home_team_name,home_team_code,away_team_id,away_team_name,away_team_code,home_team_score,away_team_score,goal_difference,total_goals,extra_time,penalty_shootout,home_team_score_penalties,away_team_score_penalties,result,result_name,result_label,home_team_win,away_team_win,draw,home_historical_matches,home_historical_wins,home_historical_draws,home_historical_losses,home_historical_goals_for,home_historical_goals_against,home_historical_goal_diff,home_historical_points,home_world_cups_played_before,home_win_rate_before,home_draw_rate_before,home_loss_rate_before,home_avg_goals_for_before,home_avg_goals_against_before,home_points_per_match_before,home_last5_avg_goals_for,home_last5_avg_goals_against,home_last5_win_rate,away_historical_matches,away_historical_wins,away_historical_draws,away_historical_losses,away_historical_goals_for,away_historical_goals_against,away_historical_goal_diff,away_historical_points,away_world_cups_played_before,away_win_rate_before,away_draw_rate_before,away_loss_rate_before,away_avg_goals_for_before,away_avg_goals_against_before,away_points_per_match_before,away_last5_avg_goals_for,away_last5_avg_goals_against,away_last5_win_rate,home_vs_away_h2h_matches_before,home_h2h_wins_before,away_h2h_wins_before,h2h_draws_before
117,WC-1958,1958 FIFA World Cup,1958,M-1958-16,Sweden v Hungary,group stage,Group 3,1,0,0,0,1958-06-12,19:00,S-173,Råsunda Stadium,Solna,Sweden,T-72,Sweden,SWE,T-34,Hungary,HUN,2,1,1,3,0,0,0,0,home team win,home_win,2,1,0,0,11,5,1,5,29,28,1,16,4,0.45454545454545453,0.09090909090909091,0.45454545454545453,2.6363636363636362,2.5454545454545454,1.4545454545454546,2.2,2.6,0.4,12,8,1,3,48,20,28,25,4,0.6666666666666666,0.08333333333333333,0.25,4.0,1.6666666666666667,2.0833333333333335,3.8,2.2,0.6,1,0,1,0
118,WC-1958,1958 FIFA World Cup,1958,M-1958-17,Sweden v Wales,group stage,Group 3,1,0,0,0,1958-06-15,14:00,S-173,Råsunda Stadium,Solna,Sweden,T-72,Sweden,SWE,T-82,Wales,WAL,0,0,0,0,0,0,0,0,draw,draw,1,0,0,1,12,6,1,5,31,29,2,19,4,0.5,0.08333333333333333,0.4166666666666667,2.5833333333333335,2.4166666666666665,1.5833333333333333,2.2,2.4,0.6,2,0,2,0,2,2,0,2,1,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0,0,0
119,WC-1958,1958 FIFA World Cup,1958,M-1958-18,Czechoslovakia v Argentina,group stage,Group 1,1,0,0,0,1958-06-15,19:00,S-168,Olympia,Helsingborg,Sweden,T-20,Czechoslovakia,CSK,T-03,Argentina,ARG,6,1,5,7,0,0,0,0,home team win,home_win,2,1,0,0,11,4,2,5,16,19,-3,14,4,0.36363636363636365,0.18181818181818182,0.45454545454545453,1.4545454545454546,1.7272727272727273,1.2727272727272727,0.6,2.4,0.0,8,5,0,3,24,16,8,15,3,0.625,0.0,0.375,3.0,2.0,1.875,2.8,2.4,0.4,0,0,0,0
120,WC-1958,1958 FIFA World Cup,1958,M-1958-19,West Germany v Northern Ireland,group stage,Group 1,1,0,0,0,1958-06-15,19:00,S-169,Malmö Stadion,Malmö,Sweden,T-83,West Germany,DEU,T-50,Northern Ireland,NIR,2,2,0,4,0,0,0,0,draw,draw,1,0,0,1,8,6,1,1,30,17,13,19,2,0.75,0.125,0.125,3.75,2.125,2.375,3.2,1.2,0.8,2,1,0,1,2,3,-1,3,1,0.5,0.0,0.5,1.0,1.5,1.5,1.0,1.5,0.5,0,0,0,0
121,WC-1958,1958 FIFA World Cup,1958,M-1958-20,France v Scotland,group stage,Group 2,1,0,0,0,1958-06-15,19:00,S-171,Eyravallen,Örebro,Sweden,T-28,France,FRA,T-62,Scotland,SCO,2,1,1,3,0,0,0,0,home team win,home_win,2,1,0,0,10,4,0,6,22,19,3,12,5,0.4,0.0,0.6,2.2,1.9,1.2,2.6,2.4,0.4,4,0,1,3,3,12,-9,1,2,0.0,0.25,0.75,0.75,3.0,0.25,0.75,3.0,0.0,0,0,0,0
122,WC-1958,1958 FIFA World Cup,1958,M-1958-21,Paraguay v Yugoslavia,group stage,Group 2,1,0,0,0,1958-06-15,19:00,S-165,Tunavallen,Eskilstuna,Sweden,T-53,Paraguay,PRY,T-84,Yugoslavia,YUG,3,3,0,6,0,0,0,0,draw,draw,1,0,0,1,6,2,1,3,9,16,-7,7,3,0.3333333333333333,0.16666666666666666,0.5,1.5,2.6666666666666665,1.1666666666666667,1.8,2.6,0.4,11,6,2,3,20,16,4,20,4,0.5454545454545454,0.18181818181818182,0.2727272727272727,1.8181818181818181,1.4545454545454546,1.8181818181818181,1.2,1.2,0.4,0,0,0,0
123,WC-1958,1958 FIFA World Cup,1958,M-1958-22,Hungary v Mexico,group stage,Group 3,1,0,0,0,1958-06-15,19:00,S-172,Jernvallen,Sandviken,Sweden,T-34,Hungary,HUN,T-44,Mexico,MEX,4,0,4,4,0,0,0,0,home team win,home_win,2,1,0,0,13,8,1,4,49,22,27,25,4,0.6153846153846154,0.07692307692307693,0.3076923076923077,3.769230769230769,1.6923076923076923,1.9230769230769231,2.4,2.0,0.4,10,0,1,9,9,35,-26,1,4,0.0,0.1,0.9,0.9,3.5,0.1,0.8,2.8,0.0,0,0,0,0
124,WC-1958,1958 FIFA World Cup,1958,M-1958-23,Brazil v Soviet Union,group stage,Group 4,1,0,0,0,1958-06-15,19:00,S-166,Ullevi,Gothenburg,Sweden,T-09,Brazil,BRA,T-70,Soviet Union,SUN,2,0,2,2,0,0,0,0,home team win,home_win,2,1,0,0,19,10,4,5,53,27,26,34,6,0.5263157894736842,0.21052631578947367,0.2631578947368421,2.789473684210526,1.4210526315789473,1.7894736842105263,2.2,1.0,0.4,2,1,1,0,4,2,2,4,1,0.5,0.5,0.0,2.0,1.0,2.0,2.0,1.0,0.5,0,0,0,0
125,WC-1958,1958 FIFA World Cup,1958,M-1958-24,England v Austria,group stage,Group 4,1,0,0,0,1958-06-15,19:00,S-164,Ryavallen,Borås,Sweden,T-27,England,ENG,T-05,Austria,AUT,2,2,0,4,0,0,0,0,draw,draw,1,0,0,1,8,2,3,3,12,12,0,9,3,0.25,0.375,0.375,1.5,1.5,1.125,2.0,2.0,0.2,11,6,0,5,24,24,0,18,3,0.5454545454545454,0.0,0.45454545454545453,2.1818181818181817,2.1818181818181817,1.6363636363636365,2.2,3.4,0.4,0,0,0,0
126,WC-1958,1958 FIFA World Cup,1958,M-1958-25,Northern Ireland v Czechoslovakia,group stage,Group 1,1,0,0,0,1958-06-17,19:00,S-169,Malmö Stadion,Malmö,Sweden,T-50,Northern Ireland,NIR,T-20,Czechoslovakia,CSK,2,1,1,3,1,0,0,0,home team win,home_win,2,1,0,0,3,1,1,1,4,5,-1,4,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.6666666666666667,1.3333333333333333,1.3333333333333333,1.6666666666666667,0.3333333333333333,12,5,2,5,22,20,2,17,4,0.4166666666666667,0.16666666666666666,0.4166666666666667,1.8333333333333333,1.6666666666666667,1.4166666666666667,1.6,2.2,0.2,1,1,0,0
127,WC-1958,1958 FIFA World Cup,1958,M-1958-26,Wales v Hungary,group stage,Group 3,1,0,0,0,1958-06-17,19:00,S-173,Råsunda Stadium,Solna,Sweden,T-82,Wales,WAL,T-34,Hungary,HUN,2,1,1,3,0,0,0,0,home team win,home_win,2,1,0,0,3,0,3,0,2,2,0,3,1,0.0,1.0,0.0,0.6666666666666666,0.6666666666666666,1.0,0.6666666666666666,0.6666666666666666,0.0,14,9,1,4,53,22,31,28,4,0.6428571428571429,0.07142857142857142,0.2857142857142857,3.7857142857142856,1.5714285714285714,2.0,2.4,1.6,0.4,1,0,0,1
128,WC-1958,1958 FIFA World Cup,1958,M-1958-27,Soviet Union v England,group stage,Group 4,1,0,0,0,1958-06-17,19:00,S-166,Ullevi,Gothenburg,Sweden,T-70,Soviet Union,SUN,T-27,England,ENG,1,0,1,1,0,0,0,0,home team win,home_win,2,1,0,0,3,1,1,1,4,4,0,4,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.3333333333333333,0.3333333333333333,9,2,4,3,14,14,0,10,3,0.2222222222222222,0.4444444444444444,0.3333333333333333,1.5555555555555556,1.5555555555555556,1.1111111111111112,1.6,1.6,0.2,1,0,0,1
129,WC-1958,1958 FIFA World Cup,1958,M-1958-28,Brazil v Wales,quarter-finals,not applicable,0,1,0,0,1958-06-19,19:00,S-166,Ullevi,Gothenburg,Sweden,T-09,Brazil,BRA,T-82,Wales,WAL,1,0,1,1,0,0,0,0,home team win,home_win,2,1,0,0,20,11,4,5,55,27,28,37,6,0.55,0.2,0.25,2.75,1.35,1.85,1.6,1.0,0.4,4,1,3,0,4,3,1,6,1,0.25,0.75,0.0,1.0,0.75,1.5,1.0,0.75,0.25,0,0,0,0
130,WC-1958,1958 FIFA World Cup,1958,M-1958-29,France v Northern Ireland,quarter-finals,not applicable,0,1,0,0,1958-06-19,19:00,S-170,Idrottsparken,Norrköping,Sweden,T-28,France,FRA,T-50,Northern Ireland,NIR,4,0,4,4,0,0,0,0,home team win,home_win,2,1,0,0,11,5,0,6,24,20,4,15,5,0.45454545454545453,0.0,0.5454545454545454,2.1818181818181817,1.8181818181818181,1.3636363636363635,2.8,2.0,0.6,4,2,1,1,6,6,0,7,1,0.5,0.25,0.25,1.5,1.5,1.75,1.5,1.5,0.5,0,0,0,0
131,WC-1958,1958 FIFA World Cup,1958,M-1958-30,Sweden v Soviet Union,quarter-finals,not applicable,0,1,0,0,1958-06-19,19:00,S-173,Råsunda Stadium,Solna,Sweden,T-72,Sweden,SWE,T-70,Soviet Union,SUN,2,0,2,2,0,0,0,0,home team win,home_win,2,1,0,0,13,6,2,5,31,29,2,20,4,0.46153846153846156,0.15384615384615385,0.38461538461538464,2.3846153846153846,2.230769230769231,1.5384615384615385,2.0,1.0,0.6,4,2,1,1,5,4,1,7,1,0.5,0.25,0.25,1.25,1.0,1.75,1.25,1.0,0.5,0,0,0,0
132,WC-1958,1958 FIFA World Cup,1958,M-1958-31,West Germany v Yugoslavia,quarter-finals,not applicable,0,1,0,0,1958-06-19,19:00,S-169,Malmö Stadion,Malmö,Sweden,T-83,West Germany,DEU,T-84,Yugoslavia,YUG,1,0,1,1,0,0,0,0,home team win,home_win,2,1,0,0,9,6,2,1,32,19,13,20,2,0.6666666666666666,0.2222222222222222,0.1111111111111111,3.5555555555555554,2.111111111111111,2.2222222222222223,3.2,1.6,0.6,12,6,3,3,23,19,4,21,4,0.5,0.25,0.25,1.9166666666666667,1.5833333333333333,1.75,1.6,1.8,0.2,1,1,0,0
133,WC-1958,1958 FIFA World Cup,1958,M-1958-32,Brazil v France,semi-finals,not applicable,0,1,0,0,1958-06-24,19:00,S-173,Råsunda Stadium,Solna,Sweden,T-09,Brazil,BRA,T-28,France,FRA,5,2,3,7,0,0,0,0,home team win,home_win,2,1,0,0,21,12,4,5,56,27,29,40,6,0.5714285714285714,0.19047619047619047,0.23809523809523808,2.6666666666666665,1.2857142857142858,1.9047619047619047,1.6,0.8,0.6,12,6,0,6,28,20,8,18,5,0.5,0.0,0.5,2.3333333333333335,1.6666666666666667,1.5,3.6,1.8,0.8,0,0,0,0
134,WC-1958,1958 FIFA World Cup,1958,M-1958-33,Sweden v West Germany,semi-finals,not applicable,0,1,0,0,1958-06-24,19:00,S-166,Ullevi,Gothenburg,Sweden,T-72,Sweden,SWE,T-83,West Germany,DEU,3,1,2,4,0,0,0,0,home team win,home_win,2,1,0,0,14,7,2,5,33,29,4,23,4,0.5,0.14285714285714285,0.35714285714285715,2.357142857142857,2.0714285714285716,1.6428571428571428,2.0,0.4,0.8,10,7,2,1,33,19,14,23,2,0.7,0.2,0.1,3.3,1.9,2.3,2.2,1.4,0.6,0,0,0,0
135,WC-1958,1958 FIFA World Cup,1958,M-1958-34,France v West Germany,third-place match,not applicable,0,1,0,0,1958-06-28,17:00,S-166,Ullevi,Gothenburg,Sweden,T-28,France,FRA,T-83,West Germany,DEU,6,3,3,9,0,0,0,0,home team win,home_win,2,1,0,0,13,6,0,7,30,25,5,18,5,0.46153846153846156,0.0,0.5384615384615384,2.3076923076923075,1.9230769230769231,1.3846153846153846,3.4,2.4,0.6,11,7,2,2,34,22,12,23,2,0.6363636363636364,0.18181818181818182,0.18181818181818182,3.090909090909091,2.0,2.090909090909091,1.8,1.6,0.4,0,0,0,0
136,WC-1958,1958 FIFA World Cup,1958,M-1958-35,Brazil v Sweden,final,not applicable,0,1,0,0,1958-06-29,15:00,S-173,Råsunda Stadium,Solna,Sweden,T-09,Brazil,BRA,T-72,Sweden,SWE,5,2,3,7,0,0,0,0,home team win,home_win,2,1,0,0,22,13,4,5,61,29,32,43,6,0.5909090909090909,0.18181818181818182,0.22727272727272727,2.772727272727273,1.3181818181818181,1.9545454545454546,2.2,0.4,0.8,15,8,2,5,36,30,6,26,4,0.5333333333333333,0.13333333333333333,0.3333333333333333,2.4,2.0,1.7333333333333334,2.0,0.4,0.8,2,2,0,0
137,WC-1962,1962 FIFA World Cup,1962,M-1962-01,Uruguay v Colombia,group stage,Group 1,1,0,0,0,1962-05-30,15:00,S-024,Estadio Carlos Dittborn,Arica,Chile,T-81,Uruguay,URY,T-15,Colombia,COL,2,1,1,3,0,0,0,0,home team win,home_win,2,1,0,0,13,10,1,2,46,17,29,31,3,0.7692307692307693,0.07692307692307693,0.15384615384615385,3.5384615384615383,1.3076923076923077,2.3846153846153846,3.2,1.8,0.6,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
138,WC-1962,1962 FIFA World Cup,1962,M-1962-02,Chile v Switzerland,group stage,Group 2,1,0,0,0,1962-05-30,15:00,S-026,Estadio Nacional,Santiago,Chile,T-13,Chile,CHL,T-73,Switzerland,CHE,3,1,2,4,0,0,0,0,home team win,home_win,2,1,0,0,6,3,0,3,10,9,1,9,2,0.5,0.0,0.5,1.6666666666666667,1.5,1.5,1.4,1.8,0.4,12,5,2,5,25,27,-2,17,4,0.4166666666666667,0.16666666666666666,0.4166666666666667,2.0833333333333335,2.25,1.4166666666666667,2.6,2.4,0.6,0,0,0,0
139,WC-1962,1962 FIFA World Cup,1962,M-1962-03,Brazil v Mexico,group stage,Group 3,1,0,0,0,1962-05-30,15:00,S-027,Estadio Sausalito,Viña del Mar,Chile,T-09,Brazil,BRA,T-44,Mexico,MEX,2,0,2,2,0,0,0,0,home team win,home_win,2,1,0,0,23,14,4,5,66,31,35,46,6,0.6086956521739131,0.17391304347826086,0.21739130434782608,2.869565217391304,1.3478260869565217,2.0,2.6,0.8,0.8,11,0,1,10,9,39,-30,1,4,0.0,0.09090909090909091,0.9090909090909091,0.8181818181818182,3.5454545454545454,0.09090909090909091,0.6,3.2,0.0,2,2,0,0
140,WC-1962,1962 FIFA World Cup,1962,M-1962-04,Argentina v Bulgaria,group stage,Group 4,1,0,0,0,1962-05-30,15:00,S-025,Estadio El Teniente,Rancagua,Chile,T-03,Argentina,ARG,T-10,Bulgaria,BGR,1,0,1,1,0,0,0,0,home team win,home_win,2,1,0,0,9,5,0,4,25,22,3,15,3,0.5555555555555556,0.0,0.4444444444444444,2.7777777777777777,2.4444444444444446,1.6666666666666667,1.8,3.4,0.2,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0
141,WC-1962,1962 FIFA World Cup,1962,M-1962-05,Soviet Union v Yugoslavia,group stage,Group 1,1,0,0,0,1962-05-31,15:00,S-024,Estadio Carlos Dittborn,Arica,Chile,T-70,Soviet Union,SUN,T-84,Yugoslavia,YUG,2,0,2,2,0,0,0,0,home team win,home_win,2,1,0,0,5,2,1,2,5,6,-1,7,1,0.4,0.2,0.4,1.0,1.2,1.4,1.0,1.2,0.4,13,6,3,4,23,20,3,21,4,0.46153846153846156,0.23076923076923078,0.3076923076923077,1.7692307692307692,1.5384615384615385,1.6153846153846154,1.4,1.8,0.2,0,0,0,0
142,WC-1962,1962 FIFA World Cup,1962,M-1962-06,West Germany v Italy,group stage,Group 2,1,0,0,0,1962-05-31,15:00,S-026,Estadio Nacional,Santiago,Chile,T-83,West Germany,DEU,T-39,Italy,ITA,0,0,0,0,0,0,0,0,draw,draw,1,0,0,1,12,7,2,3,37,28,9,23,2,0.5833333333333334,0.16666666666666666,0.25,3.0833333333333335,2.3333333333333335,1.9166666666666667,1.8,2.6,0.2,14,10,1,3,33,18,15,31,4,0.7142857142857143,0.07142857142857142,0.21428571428571427,2.357142857142857,1.2857142857142858,2.2142857142857144,2.0,2.0,0.4,0,0,0,0
143,WC-1962,1962 FIFA World Cup,1962,M-1962-07,Czechoslovakia v Spain,group stage,Group 3,1,0,0,0,1962-05-31,15:00,S-027,Estadio Sausalito,Viña del Mar,Chile,T-20,Czechoslovakia,CSK,T-71,Spain,ESP,1,0,1,1,0,0,0,0,home team win,home_win,2,1,0,0,13,5,2,6,23,22,1,17,4,0.38461538461538464,0.15384615384615385,0.46153846153846156,1.7692307692307692,1.6923076923076923,1.3076923076923077,1.8,2.2,0.2,9,4,2,3,14,15,-1,14,2,0.4444444444444444,0.2222222222222222,0.3333333333333333,1.5555555555555556,1.6666666666666667,1.5555555555555556,1.4,2.2,0.4,0,0,0,0
144,WC-1962,1962 FIFA World Cup,1962,M-1962-08,Hungary v England,group stage,Group 4,1,0,0,0,1962-05-31,15:00,S-025,Estadio El Teniente,Rancagua,Chile,T-34,Hungary,HUN,T-27,England,ENG,2,1,1,3,0,0,0,0,home team win,home_win,2,1,0,0,15,9,1,5,54,24,30,28,4,0.6,0.06666666666666667,0.3333333333333333,3.6,1.6,1.8666666666666667,1.8,1.6,0.2,10,2,4,4,14,15,-1,10,3,0.2,0.4,0.4,1.4,1.5,1.0,1.2,1.8,0.0,0,0,0,0
145,WC-1962,1962 FIFA World Cup,1962,M-1962-09,Yugoslavia v Uruguay,group stage,Group 1,1,0,0,0,1962-06-02,15:00,S-024,Estadio Carlos Dittborn,Arica,Chile,T-84,Yugoslavia,YUG,T-81,Uruguay,URY,3,1,2,4,0,0,0,0,home team win,home_win,2,1,0,0,14,6,3,5,23,22,1,21,5,0.42857142857142855,0.21428571428571427,0.35714285714285715,1.6428571428571428,1.5714285714285714,1.5,1.4,1.8,0.2,14,11,1,2,48,18,30,34,4,0.7857142857142857,0.07142857142857142,0.14285714285714285,3.4285714285714284,1.2857142857142858,2.4285714285714284,3.2,2.0,0.6,1,0,1,0
146,WC-1962,1962 FIFA World Cup,1962,M-1962-10,Chile v Italy,group stage,Group 2,1,0,0,0,1962-06-02,15:00,S-026,Estadio Nacional,Santiago,Chile,T-13,Chile,CHL,T-39,Italy,ITA,2,0,2,2,0,0,0,0,home team win,home_win,2,1,0,0,7,4,0,3,13,10,3,12,3,0.5714285714285714,0.0,0.42857142857142855,1.8571428571428572,1.4285714285714286,1.7142857142857142,1.8,2.0,0.4,15,10,2,3,33,18,15,32,5,0.6666666666666666,0.13333333333333333,0.2,2.2,1.2,2.1333333333333333,1.6,1.4,0.4,0,0,0,0
147,WC-1962,1962 FIFA World Cup,1962,M-1962-11,Brazil v Czechoslovakia,group stage,Group 3,1,0,0,0,1962-06-02,15:00,S-027,Estadio Sausalito,Viña del Mar,Chile,T-09,Brazil,BRA,T-20,Czechoslovakia,CSK,0,0,0,0,0,0,0,0,draw,draw,1,0,0,1,24,15,4,5,68,31,37,49,7,0.625,0.16666666666666666,0.20833333333333334,2.8333333333333335,1.2916666666666667,2.0416666666666665,3.0,0.8,1.0,14,6,2,6,24,22,2,20,5,0.42857142857142855,0.14285714285714285,0.42857142857142855,1.7142857142857142,1.5714285714285714,1.4285714285714286,2.0,1.2,0.4,2,1,0,1
148,WC-1962,1962 FIFA World Cup,1962,M-1962-12,England v Argentina,group stage,Group 4,1,0,0,0,1962-06-02,15:00,S-025,Estadio El Teniente,Rancagua,Chile,T-27,England,ENG,T-03,Argentina,ARG,3,1,2,4,0,0,0,0,home team win,home_win,2,1,0,0,11,2,4,5,15,17,-2,10,4,0.18181818181818182,0.36363636363636365,0.45454545454545453,1.3636363636363635,1.5454545454545454,0.9090909090909091,1.0,1.4,0.0,10,6,0,4,26,22,4,18,4,0.6,0.0,0.4,2.6,2.2,1.8,1.6,2.6,0.4,0,0,0,0
149,WC-1962,1962 FIFA World Cup,1962,M-1962-13,Soviet Union v Colombia,group stage,Group 1,1,0,0,0,1962-06-03,15:00,S-024,Estadio Carlos Dittborn,Arica,Chile,T-70,Soviet Union,SUN,T-15,Colombia,COL,4,4,0,8,0,0,0,0,draw,draw,1,0,0,1,6,3,1,2,7,6,1,10,2,0.5,0.16666666666666666,0.3333333333333333,1.1666666666666667,1.0,1.6666666666666667,1.0,0.8,0.6,1,0,0,1,1,2,-1,0,1,0.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,0,0,0,0
150,WC-1962,1962 FIFA World Cup,1962,M-1962-14,West Germany v Switzerland,group stage,Group 2,1,0,0,0,1962-06-03,15:00,S-026,Estadio Nacional,Santiago,Chile,T-83,West Germany,DEU,T-73,Switzerland,CHE,2,1,1,3,0,0,0,0,home team win,home_win,2,1,0,0,13,7,3,3,37,28,9,24,3,0.5384615384615384,0.23076923076923078,0.23076923076923078,2.8461538461538463,2.1538461538461537,1.8461538461538463,1.4,2.2,0.2,13,5,2,6,26,30,-4,17,5,0.38461538461538464,0.15384615384615385,0.46153846153846156,2.0,2.3076923076923075,1.3076923076923077,2.4,2.8,0.4,0,0,0,0
151,WC-1962,1962 FIFA World Cup,1962,M-1962-15,Spain v Mexico,group stage,Group 3,1,0,0,0,1962-06-03,15:00,S-027,Estadio Sausalito,Viña del Mar,Chile,T-71,Spain,ESP,T-44,Mexico,MEX,1,0,1,1,0,0,0,0,home team win,home_win,2,1,0,0,10,4,2,4,14,16,-2,14,3,0.4,0.2,0.4,1.4,1.6,1.4,1.0,2.4,0.2,12,0,1,11,9,41,-32,1,5,0.0,0.08333333333333333,0.9166666666666666,0.75,3.4166666666666665,0.08333333333333333,0.6,2.6,0.0,0,0,0,0
152,WC-1962,1962 FIFA World Cup,1962,M-1962-16,Hungary v Bulgaria,group stage,Group 4,1,0,0,0,1962-06-03,15:00,S-025,Estadio El Teniente,Rancagua,Chile,T-34,Hungary,HUN,T-10,Bulgaria,BGR,6,1,5,7,0,0,0,0,home team win,home_win,2,1,0,0,16,10,1,5,56,25,31,31,5,0.625,0.0625,0.3125,3.5,1.5625,1.9375,1.8,1.2,0.4,1,0,0,1,0,1,-1,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0
153,WC-1962,1962 FIFA World Cup,1962,M-1962-17,Soviet Union v Uruguay,group stage,Group 1,1,0,0,0,1962-06-06,15:00,S-024,Estadio Carlos Dittborn,Arica,Chile,T-70,Soviet Union,SUN,T-81,Uruguay,URY,2,1,1,3,0,0,0,0,home team win,home_win,2,1,0,0,7,3,2,2,11,10,1,11,2,0.42857142857142855,0.2857142857142857,0.2857142857142857,1.5714285714285714,1.4285714285714286,1.5714285714285714,1.4,1.6,0.4,15,11,1,3,49,21,28,34,4,0.7333333333333333,0.06666666666666667,0.2,3.2666666666666666,1.4,2.2666666666666666,2.0,2.6,0.4,0,0,0,0
154,WC-1962,1962 FIFA World Cup,1962,M-1962-18,West Germany v Chile,group stage,Group 2,1,0,0,0,1962-06-06,15:00,S-026,Estadio Nacional,Santiago,Chile,T-83,West Germany,DEU,T-13,Chile,CHL,2,0,2,2,0,0,0,0,home team win,home_win,2,1,0,0,14,8,3,3,39,29,10,27,3,0.5714285714285714,0.21428571428571427,0.21428571428571427,2.7857142857142856,2.0714285714285716,1.9285714285714286,1.4,2.0,0.4,8,5,0,3,15,10,5,15,3,0.625,0.0,0.375,1.875,1.25,1.875,2.0,1.4,0.6,0,0,0,0
155,WC-1962,1962 FIFA World Cup,1962,M-1962-19,Brazil v Spain,group stage,Group 3,1,0,0,0,1962-06-06,15:00,S-027,Estadio Sausalito,Viña del Mar,Chile,T-09,Brazil,BRA,T-71,Spain,ESP,2,1,1,3,0,0,0,0,home team win,home_win,2,1,0,0,25,15,5,5,68,31,37,50,7,0.6,0.2,0.2,2.72,1.24,2.0,2.6,0.8,0.8,11,5,2,4,15,16,-1,17,3,0.45454545454545453,0.18181818181818182,0.36363636363636365,1.3636363636363635,1.4545454545454546,1.5454545454545454,1.0,2.4,0.2,2,1,1,0
156,WC-1962,1962 FIFA World Cup,1962,M-1962-20,Hungary v Argentina,group stage,Group 4,1,0,0,0,1962-06-06,15:00,S-025,Estadio El Teniente,Rancagua,Chile,T-34,Hungary,HUN,T-03,Argentina,ARG,0,0,0,0,0,0,0,0,draw,draw,1,0,0,1,17,11,1,5,62,26,36,34,5,0.6470588235294118,0.058823529411764705,0.29411764705882354,3.6470588235294117,1.5294117647058822,2.0,2.8,1.2,0.6,11,6,0,5,27,25,2,18,4,0.5454545454545454,0.0,0.45454545454545453,2.4545454545454546,2.272727272727273,1.6363636363636365,1.4,2.6,0.4,0,0,0,0
157,WC-1962,1962 FIFA World Cup,1962,M-1962-21,Yugoslavia v Colombia,group stage,Group 1,1,0,0,0,1962-06-07,15:00,S-024,Estadio Carlos Dittborn,Arica,Chile,T-84,Yugoslavia,YUG,T-15,Colombia,COL,5,0,5,5,0,0,0,0,home team win,home_win,2,1,0,0,15,7,3,5,26,23,3,24,5,0.4666666666666667,0.2,0.3333333333333333,1.7333333333333334,1.5333333333333334,1.6,1.8,1.8,0.4,2,0,1,1,5,6,-1,1,1,0.0,0.5,0.5,2.5,3.0,0.5,2.5,3.0,0.0,0,0,0,0
158,WC-1962,1962 FIFA World Cup,1962,M-1962-22,Italy v Switzerland,group stage,Group 2,1,0,0,0,1962-06-07,15:00,S-026,Estadio Nacional,Santiago,Chile,T-39,Italy,ITA,T-73,Switzerland,CHE,3,0,3,3,0,0,0,0,home team win,home_win,2,1,0,0,16,10,2,4,33,20,13,32,5,0.625,0.125,0.25,2.0625,1.25,2.0,1.2,1.8,0.2,14,5,2,7,27,32,-5,17,5,0.35714285714285715,0.14285714285714285,0.5,1.9285714285714286,2.2857142857142856,1.2142857142857142,2.2,3.0,0.2,2,0,2,0
159,WC-1962,1962 FIFA World Cup,1962,M-1962-23,Mexico v Czechoslovakia,group stage,Group 3,1,0,0,0,1962-06-07,15:00,S-027,Estadio Sausalito,Viña del Mar,Chile,T-44,Mexico,MEX,T-20,Czechoslovakia,CSK,3,1,2,4,0,0,0,0,home team win,home_win,2,1,0,0,13,0,1,12,9,42,-33,1,5,0.0,0.07692307692307693,0.9230769230769231,0.6923076923076923,3.230769230769231,0.07692307692307693,0.2,2.2,0.0,15,6,3,6,24,22,2,21,5,0.4,0.2,0.4,1.6,1.4666666666666666,1.4,2.0,1.0,0.4,0,0,0,0
160,WC-1962,1962 FIFA World Cup,1962,M-1962-24,England v Bulgaria,group stage,Group 4,1,0,0,0,1962-06-07,15:00,S-025,Estadio El Teniente,Rancagua,Chile,T-27,England,ENG,T-10,Bulgaria,BGR,0,0,0,0,0,0,0,0,draw,draw,1,0,0,1,12,3,4,5,18,18,0,13,4,0.25,0.3333333333333333,0.4166666666666667,1.5,1.5,1.0833333333333333,1.2,1.2,0.2,2,0,0,2,1,7,-6,0,1,0.0,0.0,1.0,0.5,3.5,0.0,0.5,3.5,0.0,0,0,0,0
